鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
新興區,房地(土地+建物),高雄市新興區林森一路241~270號,8.94,商,,,1050713,土地1建物1車位0,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050413,92.13,2,2,1,有,有,6400000,69467,,0.0,0,,RPSOMLPLPHLFFBE58CA
新興區,房地(土地+建物),高雄市新興區民主路1~30號,5.76,商,,,1050623,土地1建物1車位0,六層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0801126,48.44,1,1,1,有,有,1700000,35095,,0.0,0,,RPOOMLQLPHLFFBE28CA
苓雅區,房地(土地+建物)+車位,高雄市苓雅區德安街7巷1~30號,28.3,住,,,1050707,土地1建物1車位1,十三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860630,201.51999999999998,3,2,2,有,有,9400000,46645,坡道平面,0.0,0,,RPSNMLRLPHLFFBE68CA
苓雅區,房地(土地+建物),高雄市苓雅區大順三路30巷1~30號,21.67,商,,,1050621,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0570927,98.8,3,1,2,有,無,2500000,25304,,0.0,0,親友、員工或其他特殊關係間之交易。,RPQOMLRLPHLFFBE58CA
小港區,房地(土地+建物),高雄市小港區松信路48巷1~30號,74.03,住,,,1050625,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0930922,171.88,4,2,4,有,無,7000000,40726,,0.0,0,門口可停車,RPUNMLKLPHLFFCE28CA
前鎮區,房地(土地+建物)+車位,高雄市前鎮區三多三路91~120號,8.42,商,,,1050626,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940504,103.78999999999999,2,2,1,有,有,6850000,65999,坡道平面,21.97,0,,RPSOMLKLPHLFFCE18CA
前鎮區,房地(土地+建物)+車位,高雄市前鎮區瑞華街31~60號,23.44,住,,,1050701,土地1建物1車位1,七層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850708,131.1,3,2,2,有,無,4800000,36613,升降機械,0.0,0,,RPVNMLLLPHLFFCE48CA
小港區,房地(土地+建物),高雄市小港區中船一村1~30號,52.12,住,,,1050624,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0681024,79.2,3,2,2,有,無,2550000,32197,,0.0,0,,RPPOMLLLPHLFFCE97CA
小港區,房地(土地+建物),高雄市小港區港中街31~60號,30.9,住,,,1050620,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0780822,115.35000000000001,3,2,2,有,無,2500000,21673,,0.0,0,,RPQOMLLLPHLFFCE08CA
前鎮區,房地(土地+建物),高雄市前鎮區中華五路991~1020號,27.54,其他,,,1050701,土地1建物1車位0,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0910619,161.87,4,2,2,有,有,7750000,47878,,0.0,0,,RPPNMLPLPHLFFCE28CA
苓雅區,房地(土地+建物),高雄市苓雅區武嶺街33巷1~30號,28.31,住,,,1050626,土地5建物1車位0,三層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0770514,62.44,3,2,1,有,無,2150000,34433,,0.0,0,,RPPNMLQKQHLFFBE28CA
前鎮區,房地(土地+建物),高雄市前鎮區一心二路32巷2弄1~30號,38.82,住,,,1050707,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0720818,101.78,3,1,2,有,有,3852889,37855,,0.0,0,本件係標購公產,RPTNMLTLPHLFFCE09CA
小港區,房地(土地+建物),高雄市小港區華立街31~60號,104.28,住,,,1050622,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0940104,210.09,5,2,4,有,無,11000000,52359,,0.0,0,,RPPOMLSLPHLFFCE68CA
前鎮區,房地(土地+建物)+車位,高雄市前鎮區瑞隆路511~540號,21.33,住,,,1050707,土地2建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1040708,168.74,3,2,2,有,有,10860000,64359,坡道平面,37.22,0,,RPQOMLSLPHLFFCE78CA
前鎮區,房地(土地+建物),高雄市前鎮區鎮華街1~30號,27.22,住,,,1050610,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0741115,95.31,3,2,2,有,無,2480000,26020,,0.0,0,親友、員工或其他特殊關係間之交易。,RPUOMLQLPHLFFCE98CA
前鎮區,房地(土地+建物),高雄市前鎮區鎮昌五巷1~30號,19.33,住,,,1050429,土地1建物1車位0,全,三層,透天厝,,加強磚造,0570701,52.56,2,1,2,有,無,2000000,38052,,0.0,0,親友、員工或其他特殊關係間之交易。,RPRNMLPLPHLFFCE48CA
前鎮區,房地(土地+建物),高雄市前鎮區福祥街10巷31~60號,64.5,住,,,1050615,土地2建物1車位0,全,四層,透天厝,,鋼筋混凝土造,0751018,175.46,7,2,3,有,無,10600000,60413,,0.0,0,含增建或未登記建物。,RPVNMLMJQHLFFCE48CA
小港區,房地(土地+建物),高雄市小港區青山街22巷61~90號,34.75,住,,,1050629,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0681127,94.72,3,2,2,有,無,2450000,25866,,0.0,0,,RPWNMLLMPHLFFCE68CA
小港區,房地(土地+建物),高雄市小港區高坪三十七路61~90號,76.28,住,,,1050711,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1031020,190.02,5,1,4,有,無,8750000,46048,,0.0,0,,RPWNMLPJQHLFFCE88CA
小港區,房地(土地+建物),高雄市小港區松泰街61~90號,83.12,住,,,1050711,土地2建物1車位0,全,四層,透天厝,見其它登記事項,鋼筋混凝土造,1040605,261.2,5,2,4,有,無,11000000,42113,,0.0,0,,RPXNMLOJQHLFFCE88CA
小港區,土地,店鎮段一小段1021~1050地號,777.0,商,,,1050531,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,84300000,108494,,0.0,0,含增建或未登記建物。,RPXNMLLKQHLFFCE68CA
前鎮區,房地(土地+建物),高雄市前鎮區崗山北街341巷1~30號,53.0,住,,,1050621,土地1建物1車位0,全,二層,透天厝,,加強磚造,0661201,79.22,3,2,2,有,無,3000000,37869,,0.0,0,親友、員工或其他特殊關係間之交易。,RPUNMLMKQHLFFCE48CA
三民區,房地(土地+建物)+車位,高雄市三民區華德街31~60號,13.76,商,,,1050702,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011107,157.11,3,2,2,有,有,10960000,69760,坡道平面,0.0,0,,RPQNMLLLPHLFFDE08CA
前鎮區,房地(土地+建物),高雄市前鎮區瑞達街31~60號,191.0,商,,,1050704,土地2建物2車位0,全,四層,透天厝,,鋼筋混凝土造,0661205,499.27,8,4,8,有,無,15000000,30044,,0.0,0,,RPTOMLSKQHLFFCE09CA
三民區,房地(土地+建物)+車位,高雄市三民區澄清路661~690號,27.2,住,,,1050604,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010208,175.17000000000002,4,2,2,有,有,10250000,58515,坡道平面,23.45,0,,RPSPMLMLPHLFFDE58CA
三民區,房地(土地+建物)+車位,高雄市三民區民族一路811~840號,11.52,住,,,1050613,土地1建物1車位1,十九層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850719,152.19,4,2,2,有,有,6500000,42710,坡道機械,0.0,0,,RPVQMLMLPHLFFDE98CA
三民區,房地(土地+建物),高雄市三民區大昌一路288巷1弄1~30號,30.18,住,,,1050709,土地3建物1車位0,二層,四層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0600201,63.34,3,2,2,有,無,2750000,43416,,0.0,0,房屋價款內含所有裝潢及家具,RPQNMLQLPHLFFDE58CA
三民區,房地(土地+建物)+車位,高雄市三民區正興路1~30號,12.39,商,,,1050506,土地1建物1車位1,三層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880304,150.04,4,2,2,有,有,5380000,35857,坡道平面,28.43,0,,RPQNMLNLPHLFFDE28CA
三民區,房地(土地+建物),高雄市三民區建國三路1~30號,1.94,商,,,1050713,土地1建物1車位0,十四層，走廊,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840615,33.730000000000004,1,1,1,有,有,980000,29054,,0.0,0,,RPWNMLRLPHLFFDE66CA
三民區,房地(土地+建物),高雄市三民區鼎華路211~240號,9.99,商,,,1050615,土地1建物1車位0,十六層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951207,114.06,2,2,2,有,有,5500000,48220,,0.0,0,,RPPQMLQLPHLFFDE78CA
三民區,房地(土地+建物),高雄市三民區九如一路538巷1~30號,21.08,商,,,1050626,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0810106,104.68,3,2,2,有,無,3800000,36301,,0.0,0,父女買賣,RPXNMLSJQHLFFDE76CA
三民區,房地(土地+建物)+車位,高雄市三民區鼎中里金山路331~360號,20.02,商,,,1050712,土地2建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1050309,167.28,3,2,2,有,有,11360000,70777,坡道平面,29.1,1580000,,RPUOMLMJQHLFFDE58CA
三民區,房地(土地+建物)+車位,高雄市三民區鼎中里鼎中路151~180號,18.28,商,,,1050712,土地2建物1車位1,八層,十四層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1050309,154.75,3,2,2,有,有,10200000,67807,坡道平面,29.1,1680000,,RPROMLMJQHLFFDE28CA
三民區,房地(土地+建物),高雄市三民區正豐街27巷1~30號,21.15,住,,,1050711,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0730518,85.86,2,1,1,有,無,2100000,24458,,0.0,0,親友、員工或其他特殊關係間之交易。,RPSPMLOJQHLFFDE68CA
三民區,房地(土地+建物)+車位,高雄市三民區民族一路2巷61~90號,39.62,住,,,1050707,土地2建物1車位1,六層,十二層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1050120,176.65,3,2,2,有,有,11300000,63968,坡道平面,30.22,0,,RPWOMLSJQHLFFDE76CA
三民區,房地(土地+建物)+車位,高雄市三民區民族一路2巷61~90號,39.11,住,,,1050707,土地2建物1車位1,四層,十二層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1050120,174.21,3,2,2,有,有,11500000,66012,坡道平面,27.77,0,,RPXOMLSJQHLFFDE86CA
三民區,土地,大港段二小段1561~1590地號,373.0,商,,,1050513,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,135396000,362992,,0.0,0,,RPXNMLTJQHLFFDE86CA
三民區,土地,大港段二小段1561~1590地號,1238.0,商,,,1050513,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,409927200,331121,,0.0,0,(包含)公共設施保留地之交易。,RPOOMLTJQHLFFDE68CA
三民區,房地(土地+建物),高雄市三民區陽明路43巷1~30號,28.49,住,,,1050706,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0730322,104.78,3,2,2,有,無,3000000,28631,,0.0,0,,RPSNMLMKQHLFFDE38CA
三民區,房地(土地+建物)+車位,高雄市三民區文揚街91~120號,39.73,住,,,1050612,土地1建物1車位2,四層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020114,315.86,3,2,3,有,有,16600000,52555,坡道平面,54.38,0,,RPWNMLRKQHLFFDE66CA
三民區,房地(土地+建物),高雄市三民區大豐二路181~210號,9.97,商,,,1050518,土地1建物2車位0,九層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840509,130.81,3,2,2,有,有,4500000,34398,,0.0,0,,RPOQMLSKQHLFFDE88CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區海專路241~270號,19.25,住,,,1050701,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1041103,149.15,3,2,2,有,有,6700000,44921,坡道平面,26.86,0,,RPROMLKLPHLFFEE28CA
左營區,房地(土地+建物),高雄市左營區南屏路268巷1~30號,73.0,住,,,1050701,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0690724,170.99,5,2,3,有,無,14800000,86555,,0.0,0,,RPWPMLLLPHLFFEE98CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區加昌路61~90號,10.59,住,,,1050601,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1041112,103.22,2,1,1,有,有,5950000,55263,坡道平面,17.81,1230000,,RPQQMLLLPHLFFEE48CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區加昌路61~90號,10.59,住,,,1050601,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1041112,103.22,2,1,1,有,有,5880000,55029,坡道平面,17.81,1180000,,RPRQMLLLPHLFFEE58CA
楠梓區,房地(土地+建物),高雄市楠梓區新昌街31~60號,25.81,住,,,1050701,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0770512,154.9,4,2,2,有,無,3800000,24532,,0.0,0,,RPTQMLLLPHLFFEE78CA
楠梓區,房地(土地+建物),高雄市楠梓區右昌街130巷1~30號,33.9,住,,,1050701,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0691227,75.66,3,1,2,有,無,2500000,33043,,0.0,0,賣清〈買方負擔全部稅規費〉,RPXNMLLLPHLFFEE88CA
楠梓區,房地(土地+建物),高雄市楠梓區啟昌街511~540號,85.43,住,,,1050601,土地1建物1車位0,全,四層,透天厝,住家用,見使用執照,0921201,173.32,5,2,4,有,無,9500000,54812,,0.0,0,,RPWOMLLLPHLFFEE88CA
楠梓區,房地(土地+建物),高雄市楠梓區啟昌街121~150號,79.0,住,,,1050601,土地1建物1車位0,全,二層,透天厝,,鋼筋混凝土造,0701224,102.06,3,1,2,有,無,5100000,49971,,0.0,0,,RPPPMLMLPHLFFEE38CA
楠梓區,房地(土地+建物),高雄市楠梓區楠盛街121~150號,6.78,商,,,1050601,土地1建物1車位0,八層,十五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0850205,53.370000000000005,1,1,1,有,有,1600000,29979,,0.0,0,,RPRPMLMLPHLFFEE58CA
左營區,房地(土地+建物),高雄市左營區文學路399巷31~60號,17.04,住,,,1050601,土地1建物1車位0,四層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840123,97.71,3,2,2,有,有,4250000,43496,,0.0,0,,RPQNMLNLPHLFFEE38CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區德富街271~300號,23.31,住,,,1050601,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1040709,144.60000000000002,3,2,2,有,無,7980000,55187,坡道平面,15.19,0,,RPRNMLNLPHLFFEE48CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區德富街271~300號,22.26,住,,,1050601,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1040709,139.15,3,2,2,有,無,8250000,59289,坡道平面,13.5,0,,RPSNMLNLPHLFFEE58CA
楠梓區,房地(土地+建物),高雄市楠梓區土庫二路181~210號,8.6,住,,,1050601,土地2建物1車位0,十七層,二十層,住宅大樓(11層含以上有電梯),住家用,見其它登記事項,1030626,81.37,2,1,1,有,有,4500000,55303,,0.0,0,,RPTOMLMLPHLFFEE68CA
楠梓區,房地(土地+建物),高雄市楠梓區土庫二路181~210號,8.79,住,,,1050601,土地2建物1車位0,十七層,二十層,住宅大樓(11層含以上有電梯),住家用,見其它登記事項,1030626,83.38,2,1,1,有,有,4620000,55409,,0.0,0,,RPQOMLMLPHLFFEE38CA
左營區,車位,高雄市左營區孟子路511~540號,5.78,住,,,1050701,土地0建物0車位1,,,其他,,,,26.11,0,0,0,有,有,1280000,,坡道平面,26.1,1280000,,RPQNMLMLPHLFFEE28CA
左營區,房地(土地+建物)+車位,高雄市左營區文川路74巷1~30號,17.01,住,,,1050701,土地1建物1車位1,十層,十三層,住宅大樓(11層含以上有電梯),住家用,見其它登記事項,0890415,144.86,3,2,2,有,有,6880000,47494,坡道平面,20.0,0,,RPROMLQLPHLFFEE88CA
楠梓區,房地(土地+建物),高雄市楠梓區土庫二路181~210號,8.74,住,,,1050501,土地2建物1車位0,六層,二十層,住宅大樓(11層含以上有電梯),住家用,見其它登記事項,1030626,82.93,2,1,1,有,有,4200000,50645,,0.0,0,含裝潢,RPSQMLPLPHLFFEE09CA
楠梓區,房地(土地+建物),高雄市楠梓區興楠路355巷61~90號,1.8,商,,,1050701,土地1建物1車位0,十三層,十三層,套房(1房1廳1衛),見其它登記事項,鋼筋混凝土造,0960604,15.2,1,0,1,有,有,650000,42763,,0.0,0,,RPXPMLQLPHLFFEE96CA
楠梓區,房地(土地+建物),高雄市楠梓區興楠路151巷66弄1~30號,23.0,住,,,1050601,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0701230,64.78,3,0,3,有,無,1000000,15437,,0.0,0,,RPPOMLRLPHLFFEE78CA
楠梓區,房地(土地+建物),高雄市楠梓區土庫二路181~210號,8.79,住,,,1050601,土地2建物1車位0,十五層,二十層,住宅大樓(11層含以上有電梯),住家用,見其它登記事項,1030626,83.38,2,1,1,有,有,4600000,55169,,0.0,0,,RPWOMLRLPHLFFEE86CA
楠梓區,房地(土地+建物),高雄市楠梓區惠民路233巷1~30號,10.12,住,,,1050601,土地1建物1車位0,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950816,80.64,2,1,1,有,有,3150000,39063,,0.0,0,,RPOPMLRLPHLFFEE78CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區德民路781~810號,12.96,住,,,1050601,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1040119,118.58000000000001,2,2,1,有,有,5200000,47467,坡道平面,27.99,900000,,RPPPMLRLPHLFFEE88CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區德民路781~810號,21.41,住,,,1050601,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1040119,192.25,3,2,2,有,有,9450000,51443,坡道平面,27.99,1000000,,RPQPMLRLPHLFFEE98CA
楠梓區,房地(土地+建物),高雄市楠梓區土庫二路181~210號,9.03,住,,,1050601,土地2建物1車位0,十四層,二十層,住宅大樓(11層含以上有電梯),住家用,見其它登記事項,1030626,86.01,2,1,1,有,有,4500000,52319,,0.0,0,,RPPNMLLJQHLFFEE97CA
左營區,房地(土地+建物),高雄市左營區菜公里曾子路61~90號,74.0,住,,,1050601,土地1建物1車位0,全,三層,透天厝,,鋼筋混凝土造,0690426,157.8,6,2,4,有,無,18280000,115843,,0.0,0,,RPPOMLLJQHLFFEE08CA
左營區,房地(土地+建物)+車位,高雄市左營區博愛四路151~180號,20.2,住,,,1050601,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951124,175.37,3,2,2,有,有,10000000,57022,坡道平面,21.33,0,,RPPNMLMJQHLFFEE08CA
楠梓區,房地(土地+建物),高雄市楠梓區土庫二路181~210號,8.5,住,,,1050501,土地2建物1車位0,十五層,二十層,住宅大樓(11層含以上有電梯),住家用,見其它登記事項,1030626,80.66,2,2,1,有,有,4500000,55790,,0.0,0,,RPRQMLOJQHLFFEE78CA
楠梓區,房地(土地+建物),高雄市楠梓區土庫二路181~210號,8.74,住,,,1050601,土地2建物1車位0,十六層,二十層,住宅大樓(11層含以上有電梯),住家用,見其它登記事項,1030626,82.74,2,1,1,有,有,4680000,56563,,0.0,0,,RPVQMLOJQHLFFEE56CA
左營區,房地(土地+建物)+車位,高雄市左營區重立路1~30號,19.92,住,,,1050601,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,見使用執照,0920724,130.49,3,2,2,有,有,7120000,54564,坡道平面,20.26,0,,RPQPMLMJQHLFFEE38CA
楠梓區,房地(土地+建物),高雄市楠梓區盛昌街271~300號,7.72,商,,,1020801,土地1建物1車位0,七層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1050224,92.25,2,1,1,有,有,5040000,54634,,0.0,0,,RPQPMLNJQHLFFEE48CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區盛昌街271~300號,10.6,商,,,1020801,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1050224,140.03,2,1,1,有,有,8210000,57131,坡道機械,19.08,1300000,,RPSPMLNJQHLFFEE68CA
楠梓區,房地(土地+建物),高雄市楠梓區盛昌街271~300號,6.49,商,,,1030201,土地1建物1車位0,十層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1050224,77.44,3,2,2,有,有,4250000,54881,,0.0,0,,RPTPMLNJQHLFFEE78CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區楠梓路331~360號,50.93,住,,,1050601,土地4建物1車位0,一層，二層，騎樓,七層,店面(店鋪),住商用,鋼筋混凝土造,0840216,178.28,3,2,2,有,有,6980000,39152,坡道平面,0.0,0,,RPSOMLKKQHLFFEE38CA
岡山區,房地(土地+建物),高雄市岡山區為隨里為隨西路91~120號,844.46,,工業區,丁種建築用地,1050627,土地3建物1車位0,一層,一層,工廠,見其他登記事項,見其他登記事項,1030902,278.7,0,0,0,無,無,24020000,,,0.0,0,,RPROMLMLPHLFFFE58CA
岡山區,房地(土地+建物),高雄市岡山區協和路1巷1~30號,25.21,住,,,1050624,土地1建物1車位0,六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820825,108.08,3,2,2,有,有,2900000,26832,,0.0,0,,RPPNMLNLPHLFFFE38CA
橋頭區,房地(土地+建物),高雄市橋頭區經武路855巷1~30號,206.02,住,,,1050630,土地2建物2車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0971229,265.61,5,2,4,有,有,16500000,62121,,0.0,0,,RPPNMLSLPHLFFFE88CA
岡山區,房地(土地+建物),高雄市岡山區壽華路31~60號,20.01,住,,,1050711,土地1建物1車位0,六層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830522,124.32,3,2,2,有,有,4300000,34588,,0.0,0,,RPPNMLNJQHLFFFE28CA
岡山區,房地(土地+建物),高雄市岡山區大全街1~30號,17.97,住,,,1050621,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810227,106.09,3,2,1,有,無,2000000,18852,,0.0,0,親友、員工或其他特殊關係間之交易。,RPRNMLNJQHLFFFE48CA
岡山區,土地,岡山段121~150地號,145.0,住,,,1050524,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8200000,56552,,0.0,0,,RPQNMLOKQHLFFFE58CA
橋頭區,土地,中峰段541~570地號,2042.69,農,,,1050607,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,22744800,11135,,0.0,0,,RPQOMLRKQHLFFFE98CA
鳳山區,土地,頂新段1~30地號,939.25,住,,,1050713,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,69610000,74112,,0.0,0,,RPUOMLLLPHLFFGE88CA
鳳山區,房地(土地+建物)+車位,高雄市鳳山區瑞興路293巷1~30號,21.97,住,,,1050630,土地1建物1車位1,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850801,136.45,4,2,2,有,有,4700000,34445,坡道機械,6.87,0,,RPVOMLLLPHLFFGE98CA
鳳山區,房地(土地+建物),高雄市鳳山區鎮東街91~120號,46.18,住,,,1050707,土地1建物2車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0770102,192.13000000000002,1,1,2,有,無,3680000,19154,,0.0,0,2間有打通,RPOOMLMLPHLFFGE38CA
鳳山區,房地(土地+建物)+車位,高雄市鳳山區文衡路550巷1~30號,98.71,住,,,1050703,土地2建物1車位2,全,五層,透天厝,見其他登記事項,見其他登記事項,0930628,254.5,5,2,4,有,無,18500000,72692,一樓平面,0.0,0,,RPPNMLNLPHLFFGE48CA
鳳山區,房地(土地+建物),高雄市鳳山區保華二路220巷1~30號,80.61,住,,,1050701,土地2建物1車位0,全,四層,透天厝,見其他登記事項,見其他登記事項,1040907,216.62,5,2,4,有,有,13880000,64075,,0.0,0,,RPSNMLTLPHLFFGE76CA
鳳山區,房地(土地+建物),高雄市鳳山區保華二路220巷31~60號,79.11,住,,,1050701,土地2建物1車位0,全,四層,透天厝,見其他登記事項,見其他登記事項,1040907,213.25,5,2,4,有,有,13800000,64713,,0.0,0,,RPTNMLTLPHLFFGE86CA
鳳山區,房地(土地+建物),高雄市鳳山區保華二路220巷31~60號,79.11,住,,,1050701,土地2建物1車位0,全,四層,透天厝,見其他登記事項,見其他登記事項,1040907,213.25,5,2,4,有,有,13800000,64713,,0.0,0,,RPVNMLTLPHLFFGE07CA
鳳山區,房地(土地+建物),高雄市鳳山區保華二路220巷31~60號,79.11,住,,,1050701,土地2建物1車位0,全,四層,透天厝,見其他登記事項,見其他登記事項,1040907,213.25,5,2,4,有,有,13850000,64947,,0.0,0,,RPWNMLTLPHLFFGE17CA
鳳山區,房地(土地+建物),高雄市鳳山區南和一路91~120號,132.8,住,,,1050712,土地1建物1車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,1010322,427.39,5,2,4,有,無,33000000,77213,,0.0,0,,RPXNMLTLPHLFFGE27CA
鳳山區,房地(土地+建物),高雄市鳳山區鳳山區國富路21巷2弄1~30號,24.69,住,,,1050630,土地2建物1車位0,十四層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840512,152.64000000000001,3,2,2,有,有,5500000,36032,,0.0,0,,RPUNMLSLPHLFFGE86CA
鳳山區,房地(土地+建物),高雄市鳳山區保華二路220巷1~30號,79.11,住,,,1050701,土地2建物1車位0,全,四層,透天厝,見其他登記事項,見其他登記事項,1040907,213.25,5,2,4,有,有,13860000,64994,,0.0,0,,RPQNMLTLPHLFFGE56CA
鳳山區,房地(土地+建物)+車位,高雄市鳳山區過埤里頂新一街31~60號,11.64,商,,,1050718,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1050223,118.50999999999999,3,2,2,有,有,5130000,43287,升降機械,22.49,0,,RPPNMLPLPHLFFGE68CA
鳳山區,房地(土地+建物)+車位,高雄市鳳山區新富路241~270號,52.16,住,,,1050516,土地1建物1車位2,十一層,二十三層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1030529,358.88,3,2,3,有,有,28100000,78299,坡道平面,36.24,0,含裝潢,RPUNMLPLPHLFFGE56CA
鳳山區,房地(土地+建物)+車位,高雄市鳳山區新富路241~270號,52.16,住,,,1050608,土地1建物1車位2,十一層,二十三層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1030529,358.69,3,2,3,有,有,26500000,73880,坡道平面,36.24,0,含裝潢,RPVNMLPLPHLFFGE66CA
